chr1	231510065	231510258	0
chr1	233318467	233318516	0
chr1	236260366	236260821	0
chr1	237766308	237766764	1
chr1	238104075	238109697	4
chr1	238110375	238110609	0
chr1	242108860	242108991	0
chr1	247438962	247439741	0
chr1	247440436	247440537	0
chr1	249238110	249239838	0
chr10	753792	753896	0
chr10	5341746	5341873	0
chr10	7764909	7765219	0
chr10	9206289	9206370	0
chr10	17695218	17695378	0
chr10	18841533	18862467	4
chr10	20035661	20037171	0
chr10	32122000	32122053	0
chr10	32699246	32699626	1
chr10	35370876	35370941	0
chr10	36717251	36717338	0
chr10	36722282	36723650	1
chr10	37898052	37898142	0
chr10	38123895	38123948	0
chr10	38772277	38819357	22
chr10	38868886	38889025	10
chr10	38908596	38908960	0
chr10	39076515	39155771	33
chr10	42354835	42548642	36
chr10	42596676	42602110	0
chr10	42661264	42667623	1
chr10	42790522	42818398	11
chr10	50911036	50911419	0
chr10	55643222	55643351	0
chr10	57359616	57359764	0
chr10	59545428	59545469	0
chr10	59546101	59546406	0
chr10	61447835	61448128	0
chr10	68805210	68805496	0
chr10	70770154	70770289	0
chr10	72586041	72586074	0
chr10	74699083	74699489	0
chr10	75986832	75986898	0
chr10	79073779	79073814	0
chr10	79729671	79729756	0
chr10	80676028	80676061	0
chr10	91637246	91637275	0
chr10	101198811	101198878	0
chr10	101817139	101817658	0
chr10	106406524	106406609	0
chr10	109045348	109045411	0
chr10	119941157	119941246	0
chr10	122289205	122289270	0
chr10	129241635	129241789	0
chr10	134171915	134172465	0
chr10	134565969	134566139	0
chr10	135498649	135502716	0
chr10	135522754	135524387	0
chr11	189419	190691	0
chr11	1757751	1758087	0
chr11	6831669	6831838	0
chr11	10529403	10531969	1
chr11	13285470	13285642	0
chr11	18770707	18770826	0
chr11	22502384	22502526	0
chr11	23610374	23610485	0
chr11	38433068	38433203	0
chr11	40282768	40282799	0
chr11	40556218	40556310	0
chr11	40864419	40864597	0
chr11	48671444	48902406	47
chr11	48931242	48964015	6
chr11	50072292	50077862	0
chr11	50318471	50784078	105
chr11	51090700	51374066	43
chr11	51567242	51594226	2
chr11	54694046	55027975	73
chr11	67999042	67999437	0
chr11	72158237	72158268	0
chr11	73221660	73221946	1
chr11	73503098	73503365	0
chr11	74903625	74904174	0
chr11	75858509	75858684	0
chr11	77597473	77597831	0
chr11	82815952	82816035	0
chr11	84792605	84792846	0
chr11	85142122	85142227	0
chr11	85194913	85195322	0
chr11	85746312	85746437	0
chr11	85755321	85755619	0
chr11	86246362	86246512	0
chr11	87524468	87525005	0
chr11	94453232	94453365	0
chr11	102587854	102587923	0
chr11	103275584	103281729	2
chr11	103293908	103293980	0
chr11	111691907	111692748	0
chr11	122874287	122874443	0
chr11	129278797	129279018	0
chr11	134945588	134946457	0
chr12	94147	95158	0
chr12	524322	524373	0
chr12	13679271	13679660	0
chr12	18511178	18511391	0
chr12	19926144	19926303	0
chr12	20704285	20704583	0
chr12	27842283	27842422	0
chr12	30887692	30887752	0
chr12	34372315	34372825	0
chr12	34432028	34857010	177
chr12	37915829	37925832	1
chr12	37930130	37933999	1
chr12	37989447	38441828	107
chr12	38531376	38531930	0
chr12	38985548	38986017	0
chr12	41757383	41757545	0
chr12	42168434	42168473	0
chr12	48330535	48330581	0
chr12	48588240	48588308	0
chr12	55154341	55154363	0
chr12	56590697	56590753	0
chr12	57264352	57264465	0
chr12	58559331	58559351	0
chr12	60878044	60878080	0
chr12	67766646	67766781	0
chr12	69322838	69322910	0
chr12	70063035	70063099	0
chr12	75347340	75347612	0
chr12	75891844	75892084	0
chr12	80033581	80033700	0
chr12	84694905	84694942	0
chr12	85562696	85562760	0
chr12	91872762	91872799	0
chr12	94448738	94448903	0
chr12	94450200	94450285	0
chr12	94724243	94724329	0
chr12	102279095	102279224	0
chr12	104319849	104319959	0
chr12	113166368	113166433	0
chr12	113518387	113518432	0
chr12	118573638	118573695	0
chr12	125025555	125025651	0
chr12	125894104	125895755	0
chr12	127650407	127651075	0
chr12	127784747	127784870	0
chr12	129489439	129490005	0
chr12	131177262	131177362	0
chr12	132061320	132062046	0
chr12	132072799	132073289	0
chr12	133840797	133841331	0
chr13	23516626	23516702	0
chr13	23996338	23999063	0
chr13	24938410	24938486	0
chr13	25096442	25096696	0
chr13	30131964	30132226	0
chr13	35378111	35378160	0
chr13	41472870	41472890	0
chr13	47757965	47758018	0
chr13	54596459	54596525	0
chr13	56545728	56545925	0
chr13	68208612	68208701	0
chr13	68965870	68965961	0
chr13	74256480	74256526	0
chr13	77974267	77974396	0
chr13	82967036	82967350	0
chr13	85257702	85257813	0
chr13	94576213	94576247	0
chr13	95286500	95286593	1
chr13	102311110	102311221	0
chr13	104850117	104850200	0
chr13	110076444	110076782	0
chr13	113598641	113598869	0
chr13	114443945	114444290	0
chr13	114981350	114981581	0
chr14	18999935	19056900	20
chr14	19359112	19359664	1
chr14	19629676	19630683	0
chr14	19944710	19945717	0
chr14	22198247	22198313	0
chr14	23986957	23987095	0
chr14	32953263	32954381	0
chr14	40442272	40442622	0
chr14	43722995	43723045	0
chr14	45486421	45486547	0
chr14	49480412	49480478	0
chr14	53135644	53135798	0
chr14	55423374	55423429	0
chr14	56679273	56679413	0
chr14	61089036	61089149	0
chr14	72684648	72684746	0
chr14	84637832	84639038	0
chr14	88596629	88597173	0
chr14	90341302	90341573	0
chr14	91737033	91737074	0
chr14	92944235	92944262	0
chr14	95385354	95385470	0
chr14	95833039	95833076	0
chr14	104945899	104945975	0
chr14	105195912	105196275	0
chr14	105321397	105321571	0
chr14	106174426	106174492	0
chr15	19999941	20044132	7
chr15	20353013	20353665	0
chr15	20487924	20488219	0
chr15	21359628	21360263	0
chr15	24999161	24999477	0
chr15	27997239	27997544	0
chr15	28139731	28140375	0
chr15	34340075	34340119	0
chr15	35760565	35760654	0
chr15	46366807	46367610	0
chr15	46368204	46368706	0
chr15	50341119	50341452	0
chr15	53116230	53116250	1
chr15	59203644	59203752	0
chr15	59511962	59512173	0
chr15	59616545	59616641	0
chr15	64683112	64683154	0
chr15	80445513	80445569	0
chr15	88362145	88362252	0
chr15	94450774	94451125	0
chr15	101811261	101811338	0
chr15	102519722	102521010	0
chr16	60058	61142	0
chr16	3417485	3419049	0
chr16	3419741	3422107	0
chr16	3422636	3422702	0
chr16	5550196	5550256	0
chr16	6310408	6310491	0
chr16	12190364	12190443	0
chr16	13248905	13249134	0
chr16	23032884	23033059	1
chr16	23443673	23443819	0
chr16	23761261	23761349	0
chr16	24424194	24424265	0
chr16	28173466	28173533	0
chr16	29941276	29941461	0
chr16	32276511	32276756	0
chr16	32473142	32473841	0
chr16	32493036	32570826	30
chr16	32571337	32572232	0
chr16	32574990	32588304	3
chr16	32590063	32598801	1
chr16	32599718	32603558	0
chr16	32675324	32675569	0
chr16	33217459	33217704	0
chr16	33237130	33241330	0
chr16	33273998	33274243	0
chr16	33373923	33374214	0
chr16	33509672	33510071	0
chr16	33864355	34023306	41
chr16	34180539	34197081	5
chr16	34530115	34542632	4
chr16	34560977	34561066	0
chr16	34596974	34606456	5
chr16	34661995	34664141	2
chr16	34682894	34685392	0
chr16	34729014	34732569	0
chr16	34789896	34806999	0
chr16	34883460	34898122	2
chr16	34904669	34906559	0
chr16	34907613	34917676	3
chr16	34930055	34932190	0
chr16	34935231	34945101	2
chr16	34989886	35014295	4
chr16	35014971	35020566	0
chr16	35149246	35157585	1
chr16	35158151	35169154	4
chr16	35169760	35178074	2
chr16	35184220	35186736	1
chr16	35193580	35285885	13
chr16	46385718	46456668	11
chr16	46497639	46500515	1
chr16	47519472	47519518	0
chr16	47538629	47539297	0
chr16	50159790	50159852	0
chr16	55758635	55758833	0
chr16	55789820	55789974	0
chr16	55871465	55871650	0
chr16	55875367	55875655	1
chr16	71476330	71476357	0
chr16	80430469	80430698	0
chr16	81901992	81902316	0
chr16	85040735	85041063	0
chr16	86923759	86923953	0
chr17	5406272	5406461	0
chr17	15611350	15611391	0
chr17	19355538	19356096	0
chr17	19356672	19357097	0
chr17	19501871	19509246	0
chr17	21758658	21766005	2
chr17	21766609	21791933	3
chr17	21905167	21906712	0
chr17	22018520	22032049	5
chr17	22157851	22167531	2
chr17	22171818	22190964	2
chr17	22218482	22218871	0
chr17	22221073	22263006	5
chr17	25263010	25268059	0
chr17	25415551	25417559	0
chr17	25475680	25479470	0
chr17	25486596	25487752	0
chr17	25489687	25508249	1
chr17	25509123	25510044	0
chr17	25516108	25524439	1
chr17	25525456	25525582	0
chr17	30919112	30919237	0
chr17	31149365	31149981	0
chr17	32820399	32820532	0
chr17	33478114	33478372	0
chr17	38383641	38383708	0
chr17	41381502	41382591	0
chr17	41463538	41464075	0
chr17	41464478	41465015	0
chr17	41465562	41467288	0
chr17	42673610	42673649	0
chr17	51183038	51183763	1
chr17	55868618	55868752	0
chr17	58117390	58117829	0
chr17	58603715	58603738	0
chr17	60502545	60502623	0
chr17	61706867	61706923	0
chr17	70863796	70863886	0
chr17	71183663	71183713	0
chr17	74962460	74962516	0
chr17	75158031	75158430	0
chr17_gl000205_random	92545	97313	0
chr17_gl000205_random	98126	101014	0
chr17_gl000205_random	102264	104719	0
chr18	10631	11145	0
chr18	96416	98320	0
chr18	105658	112233	0
chr18	2842252	2842356	0
chr18	6688463	6688509	1
chr18	14878925	14879395	0
chr18	14985081	14985532	0
chr18	15381634	15390839	2
chr18	15392051	15396662	1
chr18	15398545	15410898	1
chr18	18510894	18520356	0
chr18	19856796	19856861	0
chr18	21191673	21191827	0
chr18	28215535	28216153	0
chr18	29348701	29348779	0
chr18	36530250	36530358	0
chr18	42222802	42222858	0
chr18	43516369	43516411	0
chr18	44126235	44126593	0
chr18	45379603	45379864	0
chr18	48287957	48288132	0
chr18	50319086	50319301	1
chr18	58715935	58716021	0
chr18	66773175	66773492	0
chr18	72244399	72244658	0
chr18	75381961	75382782	0
chr18	77772846	77773065	0
chr19	246006	247844	0
chr19	602098	602470	0
chr19	6784477	6784821	0
chr19	6818825	6819389	0
chr19	9710522	9710587	0
chr19	10778407	10778561	0
chr19	21149902	21156284	3
chr19	21668536	21669126	0
chr19	21670503	21681650	1
chr19	21776132	21780768	1
chr19	22021715	22030630	3
chr19	22031284	22034031	0
chr19	22056990	22063052	0
chr19	22073354	22076152	1
chr19	22082897	22085835	0
chr19	22088431	22094452	2
chr19	22098015	22107067	1
chr19	22109694	22119771	4
chr19	22208494	22219477	1
chr19	22222529	22233207	5
chr19	22315737	22320704	1
chr19	22421387	22429701	2
chr19	22435249	22443618	5
chr19	22505980	22507208	1
chr19	22508167	22535119	14
chr19	22877614	22877696	0
chr19	22896519	22916751	3
chr19	22917784	22921266	0
chr19	22922171	22923411	0
chr19	22991782	22993330	0
chr19	22993858	23009540	3
chr19	23097041	23103096	3
chr19	23105382	23108071	1
chr19	23111413	23113205	0
chr19	23113931	23119694	0
chr19	23197493	23208940	2
chr19	23226065	23226473	0
chr19	23227244	23240447	4
chr19	23241092	23252259	2
chr19	23277826	23286027	2
chr19	23438232	23445010	0
chr19	23445579	23447435	0
chr19	23488972	23505312	3
chr19	23582380	23586160	1
chr19	23586925	23591085	1
chr19	23640698	23647740	2
chr19	23703016	23708250	1
chr19	23711249	23714803	1
chr19	23723471	23730305	1
chr19	23741917	23743407	1
chr19	23744116	23748687	1
chr19	23843959	23844040	0
chr19	23871235	23871735	0
chr19	23951704	23955845	1
chr19	23956385	23963761	1
chr19	23964461	23972510	0
chr19	24071099	24073203	0
chr19	24079258	24085253	1
chr19	24088871	24091586	1
chr19	24156856	24171961	2
chr19	24177110	24177528	0
chr19	24182398	24186210	1
chr19	24232248	24245481	2
chr19	24246057	24251805	0
chr19	24252747	24258122	1
chr19	24259189	24259273	0
chr19	24364512	24376216	1
chr19	24378506	24379044	0
chr19	24380109	24380589	0
chr19	24385266	24633168	71
chr19	27730611	28262682	137
chr19	36066445	36066810	0
chr19	36756398	36800948	2
chr19	37759473	37797722	2
chr19	42069989	42071891	0
chr19	43910305	43912167	0
chr19	44914313	44916340	0
chr19	44920428	44920573	0
chr19	44956448	44957599	1
chr19	44960681	44962681	1
chr19	44977983	44978611	0
chr19	45013962	45014966	0
chr19	46539080	46539134	0
chr19	46735611	46736114	0
chr19	48167131	48167152	0
chr19	52286862	52286922	0
chr19	52333773	52333826	0
chr19	54158223	54158402	0
chr19	58093132	58093265	0
chr19	59117245	59118819	0
chr19_gl000208_random	0	24900	0
chr19_gl000208_random	27029	29810	0
chr19_gl000208_random	35903	57390	0
chr19_gl000208_random	63462	65268	0
chr19_gl000208_random	71306	92689	0
chr2	10585	12198	0
chr2	739925	740994	0
chr2	5677787	5677811	0
chr2	5828636	5828659	0
chr2	16174768	16174819	0
chr2	21585363	21585486	0
chr2	24587368	24587639	0
chr2	32342390	32342531	0
chr2	32439003	32439128	0
chr2	32754222	32754292	0
chr2	33069210	33069275	0
chr2	33078926	33079013	0
chr2	36082773	36082820	0
chr2	37305250	37305308	0
chr2	49456729	49457067	0
chr2	50815825	50816532	1
chr2	54071030	54071113	0
chr2	59830730	59830959	0
chr2	61892492	61892559	0
chr2	63435926	63436640	0
chr2	65103096	65103154	0
chr2	67356511	67356560	0
chr2	70658547	70658729	0
chr2	78928721	78928992	0
chr2	81893607	81893849	0
chr2	83897670	83897776	0
chr2	87575813	87576578	0
chr2	87792129	87792174	0
chr2	88124390	88124903	0
chr2	89830421	89880514	35
chr2	90283900	90284571	0
chr2	90371401	90394776	0
chr2	90443001	90545431	1
chr2	91595080	91616015	0
chr2	91750390	91751008	0
chr2	91847957	91848503	0
chr2	92045559	92045985	0
chr2	92267428	92326280	10
chr2	95564753	95565221	0
chr2	98503281	98503408	0
chr2	98586445	98586465	0
chr2	99089563	99089814	0
chr2	99208676	99208752	0
chr2	105923699	105923781	0
chr2	106938817	106938879	0
chr2	109815786	109816307	0
chr2	112215147	112215192	0
chr2	114359553	114360257	0
chr2	114361054	114362417	0
chr2	115141355	115141500	0
chr2	115695017	115695281	0
chr2	117778788	117783096	2
chr2	117783710	117784077	0
chr2	121391985	121392014	0
chr2	121836197	121836528	0
chr2	125435510	125435710	0
chr2	127587398	127587531	0
chr2	128049143	128049865	0
chr2	130000226	130001256	0
chr2	132560214	132560696	0
chr2	132570742	132571233	0
chr2	132966248	132989300	5
chr2	132994855	133007983	0
chr2	133011824	133013768	1
chr2	133036250	133040042	3
chr2	133044095	133045945	0
chr2	133109767	133110293	0
chr2	133419015	133419049	0
chr2	143848503	143848792	0
chr2	144045713	144045806	0
chr2	146930831	146930974	0
chr2	148022736	148022878	0
chr2	149639207	149639515	0
chr2	153118941	153118989	0
chr2	156119976	156121314	1
chr2	156828439	156828484	0
chr2	159440391	159440797	0
chr2	162135000	162139241	0
chr2	167686824	167686850	0
chr2	169389848	169389907	0
chr2	170199912	170199999	0
chr2	171009451	171009480	0
chr2	176685028	176685072	0
chr2	177707853	177707904	0
chr2	184227353	184227390	0
chr2	190484357	190484668	0
chr2	191402647	191402786	0
chr2	193572610	193572734	0
chr2	201124402	201124517	0
chr2	203210988	203211097	0
chr2	203478954	203482533	1
chr2	203483338	203483497	0
chr2	209435605	209435704	0
chr2	210437186	210437281	0
chr2	212014594	212014719	1
chr2	223100342	223100493	0
chr2	225887043	225887126	0
chr2	230015752	230015823	0
chr2	230045426	230045796	0
chr2	232110067	232110184	0
chr2	237658692	237659176	0
chr2	238575619	238575657	0
chr2	239034408	239034457	0
chr2	241876066	241876247	0
chr2	243152701	243154485	0
chr20	976849	976908	0
chr20	6463211	6463308	0
chr20	9142445	9142521	0
chr20	15240564	15240616	0
chr20	17469657	17470083	1
chr20	25946119	25956134	1
chr20	25960441	25964316	0
chr20	26257032	26320267	9
chr20	29496314	29498093	0
chr20	29498600	29506823	6
chr20	29511127	29514978	1
chr20	29517710	29521147	2
chr20	29803876	29833334	16
chr20	45112773	45112879	0
chr20	52730887	52731039	0
chr20	55932703	55936114	0
chr20	60295507	60295684	0
chr20	61851635	61851871	0
chr20	62916548	62918053	0
chr21	9540843	9540912	0
chr21	9647205	9648529	1
chr21	9694896	9704962	0
chr21	9735550	9736035	0
chr21	9825451	9845233	1
chr21	9881895	9882569	0
chr21	10084922	10088004	0
chr21	10492876	10493049	0
chr21	10599428	10599915	1
chr21	10697886	10860890	70
chr21	11186054	11188131	0
chr21	14338127	14369791	7
chr21	14732279	14732796	0
chr21	15419447	15419509	0
chr21	15456972	15457585	1
chr21	18800575	18800997	0
chr21	19374787	19374922	0
chr21	26361325	26361498	0
chr21	27228003	27228242	0
chr21	31154796	31155001	0
chr21	31825573	31825620	0
chr21	33402447	33402624	0
chr21	34279597	34279698	0
chr21	34695896	34696001	0
chr21	38636344	38636412	0
chr21	45128124	45128187	0
chr21	45815548	45816634	0
chr21	46796081	46796336	0
chr21	47425787	47426344	0
chr21	48117714	48119753	1
chr22	16212334	16213340	0
chr22	16467717	16468269	0
chr22	16847814	16862659	7
chr22	16884200	16884626	0
chr22	17584554	17584736	0
chr22	18105844	18105904	0
chr22	18876789	18884510	0
chr22	21265391	21265525	0
chr22	22210544	22210856	0
chr22	22488382	22494225	0
chr22	22652105	22652554	0
chr22	23697966	23698141	0
chr22	27132842	27133017	0
chr22	49519364	49519545	0
chr22	49799400	49799557	0
chr22	49996005	49996475	0
chr3	4951276	4951300	0
chr3	5405276	5405310	0
chr3	9175952	9176057	0
chr3	15345124	15345190	0
chr3	18271202	18271389	0
chr3	22904996	22905109	0
chr3	23768083	23768153	0
chr3	24063078	24063140	0
chr3	25508897	25509131	0
chr3	27889216	27889362	0
chr3	40867945	40867977	0
chr3	45494767	45494852	0
chr3	49113651	49113955	0
chr3	49987456	49987902	0
chr3	57799850	57799910	0
chr3	67884829	67884960	0
chr3	73159606	73161131	0
chr3	75696297	75699304	0
chr3	75717841	75720426	0
chr3	79159065	79159105	0
chr3	80995858	81014459	9
chr3	81016223	81018591	0
chr3	84169349	84169453	0
chr3	90311686	90507410	34
chr3	93504815	93519133	3
chr3	96335934	96337436	0
chr3	96485099	96485435	0
chr3	96751319	96751879	0
chr3	99676577	99676903	0
chr3	108250093	108250368	0
chr3	117985769	117985855	0
chr3	119248242	119248323	0
chr3	122734688	122734816	0
chr3	125374455	125388784	1
chr3	131136687	131136842	0
chr3	136703597	136703623	0
chr3	138428412	138428491	0
chr3	138801287	138801365	0
chr3	141772469	141772534	0
chr3	141773744	141774230	0
chr3	142384658	142384747	0
chr3	148368424	148368544	0
chr3	158700751	158700798	0
chr3	160146210	160146313	0
chr3	160665423	160665642	0
chr3	163618889	163618919	0
chr3	172988180	172988329	0
chr3	173846978	173847080	0
chr3	179250823	179250992	0
chr3	179497343	179497506	0
chr3	186823114	186823351	0
chr3	187111270	187111382	0
chr3	195903749	195903797	0
chr3	196625514	196625860	0
chr3	197825427	197834080	0
chr4	9987	12822	0
chr4	258729	258861	0
chr4	430248	430375	0
chr4	471740	471973	0
chr4	7584186	7584364	0
chr4	7921125	7921336	0
chr4	8343771	8344366	0
chr4	10563335	10563458	0
chr4	12276463	12292424	7
chr4	12641862	12642305	0
chr4	16732811	16732882	0
chr4	17063503	17063787	1
chr4	21536593	21536688	0
chr4	21583630	21583719	0
chr4	27732004	27732240	0
chr4	40763106	40763128	0
chr4	42585633	42585726	0
chr4	47774268	47774416	0
chr4	49085372	49342114	38
chr4	49488472	49662085	33
chr4	52659961	52688986	1
chr4	54814133	54814288	0
chr4	56194229	56194584	1
chr4	58128931	58128985	0
chr4	59720637	59720809	0
chr4	64193734	64199244	0
chr4	64205457	64210679	1
chr4	64211768	64214334	0
chr4	65473858	65473941	0
chr4	68264186	68266830	0
chr4	70296565	70296841	0
chr4	71257039	71257109	0
chr4	76807083	76807697	1
chr4	77437020	77437175	0
chr4	78129557	78129888	0
chr4	78133450	78133550	0
chr4	78410602	78410710	0
chr4	78929660	78929920	0
chr4	80796959	80797039	0
chr4	86968241	86968396	0
chr4	93622978	93623681	0
chr4	104282780	104283094	0
chr4	107924382	107924904	0
chr4	112411956	112412162	0
chr4	117220913	117221002	0
chr4	120158524	120158690	0
chr4	124462854	124462883	0
chr4	134082914	134083021	0
chr4	134709997	134710456	0
chr4	136497845	136497937	0
chr4	142170087	142170224	0
chr4	150417016	150417184	0
chr4	150769069	150769301	0
chr4	154159754	154159919	0
chr4	155350335	155350399	0
chr4	156372795	156373927	0
chr4	156374749	156377226	2
chr4	156377740	156387619	2
chr4	162202915	162202997	0
chr4	163342479	163342744	0
chr4	167063724	167064663	0
chr4	186445806	186445833	0
chr4	190190746	190203442	1
chr4	190801869	190802909	0
chr4	190943802	190943962	0
chr4	190987268	190990949	0
chr4	191026302	191044344	2
chr4_gl000194_random	28288	28962	0
chr5	11942	13334	0
chr5	1403582	1403674	0
chr5	3353029	3353158	0
chr5	3637262	3639428	0
chr5	10374041	10375088	0
chr5	10376635	10377147	0
chr5	12327555	12327881	1
chr5	17517177	17600940	0
chr5	21477365	21497415	1
chr5	23885563	23892154	2
chr5	23893589	23905706	1
chr5	34038377	34038545	0
chr5	34177882	34197574	1
chr5	34862059	34862232	0
chr5	41357103	41357192	0
chr5	45908253	46411114	138
chr5	49405493	49554574	33
chr5	49558962	49559604	0
chr5	51813679	51813758	0
chr5	52768689	52768745	0
chr5	58202627	58202654	0
chr5	62720353	62720644	0
chr5	65424883	65425229	0
chr5	71146650	71146996	0
chr5	71655441	71655574	0
chr5	79945807	79948223	0
chr5	93903068	93906726	2
chr5	96724874	96725068	0
chr5	97746525	97746679	0
chr5	99381556	99390873	1
chr5	103062073	103062216	0
chr5	105889063	105889263	0
chr5	122990601	122991048	1
chr5	123095972	123097432	0
chr5	134258949	134264271	1
chr5	142688919	142689105	0
chr5	145935545	145935667	0
chr5	150043001	150043066	0
chr5	154788122	154788360	0
chr5	156626891	156627060	0
chr5	157408607	157408653	0
chr5	160467063	160467633	0
chr5	160590080	160590193	0
chr5	165794509	165794561	0
chr5	174541634	174542177	0
chr5	179608470	179608499	0
chr6	147986	149365	0
chr6	4684152	4684272	0
chr6	5146113	5146139	0
chr6	15035318	15035391	0
chr6	16425488	16425551	0
chr6	22691316	22691455	0
chr6	22948193	22948350	0
chr6	23008011	23008100	0
chr6	23009068	23009147	0
chr6	26263863	26263995	0
chr6	26264599	26264681	0
chr6	28169811	28169873	0
chr6	29729916	29730463	0
chr6	31193056	31193095	0
chr6	31443154	31443337	0
chr6	34547858	34547990	0
chr6	36532459	36532538	0
chr6	37354366	37354568	0
chr6	38879368	38879397	0
chr6	41510157	41510177	0
chr6	41711766	41711819	0
chr6	46081707	46081803	0
chr6	50980611	50980737	0
chr6	51238612	51238637	1
chr6	54856040	54856167	0
chr6	57242547	57242846	0
chr6	58730235	58734241	0
chr6	58735349	58739031	2
chr6	58745955	58780547	8
chr6	61880095	61944008	16
chr6	61950455	61954075	1
chr6	61955198	61959215	1
chr6	62178590	62186033	4
chr6	62186881	62188899	1
chr6	62189892	62206612	1
chr6	62207809	62230644	9
chr6	62283966	62284581	0
chr6	67654499	67654585	0
chr6	70183071	70183129	0
chr6	71878485	71878517	0
chr6	74016137	74016190	0
chr6	74185646	74185803	0
chr6	74877801	74877856	0
chr6	82260695	82260757	0
chr6	84992858	84992930	0
chr6	99658410	99658437	0
chr6	100029095	100029165	0
chr6	104610547	104610573	0
chr6	105771976	105772035	0
chr6	105967763	105967826	0
chr6	114254697	114254754	0
chr6	114472446	114472714	0
chr6	117545476	117545833	1
chr6	120583441	120583547	0
chr6	120727693	120728034	0
chr6	124493437	124493496	0
chr6	133593944	133594201	0
chr6	134995780	134996047	0
chr6	137059142	137059326	0
chr6	137334258	137334300	0
chr6	137358722	137358834	0
chr6	141772829	141772899	0
chr6	144692027	144692284	0
chr6	150665074	150665281	0
chr6	152157980	152158256	0
chr6	157731310	157735525	0
chr6	157893515	157893542	0
chr6	169014276	169016452	0
chr6	170919493	170919609	0
chr6_apd_hap1	1033560	1034108	0
chr6_cox_hap2	1246022	1246134	0
chr6_cox_hap2	2707816	2707855	0
chr6_dbb_hap3	1030728	1031276	0
chr6_dbb_hap3	2490183	2490222	0
chr6_mann_hap4	1030358	1030906	0
chr6_mann_hap4	2541448	2541487	0
chr6_mcf_hap5	1030394	1030506	0
chr6_mcf_hap5	2575098	2575137	0
chr6_qbl_hap6	1030713	1031261	0
chr6_qbl_hap6	2488966	2489005	0
chr6_ssto_hap7	1067592	1068140	0
chr6_ssto_hap7	2528009	2528048	0
chr6_ssto_hap7	2773921	2774104	0
chr7	1558892	1559215	0
chr7	3025176	3025266	0
chr7	27553378	27553502	0
chr7	33123223	33123327	0
chr7	36606004	36606101	0
chr7	39429578	39429606	0
chr7	43878355	43878530	0
chr7	45208535	45208555	0
chr7	45291517	45291740	0
chr7	48503344	48503446	0
chr7	56437808	56442977	1
chr7	56679105	56685730	0
chr7	56726325	56728085	1
chr7	56728753	56737434	6
chr7	57205319	57210318	0
chr7	57253980	57254183	0
chr7	57255310	57255444	0
chr7	57261829	57261998	1
chr7	57544726	57556913	4
chr7	57811488	57836990	7
chr7	57939184	58055539	24
chr7	61054285	62454680	272
chr7	63484955	63492257	4
chr7	63686197	63693336	2
chr7	63699195	63704200	0
chr7	63742029	63761971	5
chr7	63828588	63841231	3
chr7	63842296	63844735	1
chr7	63852570	63862101	1
chr7	64059157	64066183	1
chr7	64066715	64078443	0
chr7	64086631	64089459	1
chr7	64090864	64105357	2
chr7	64108988	64112711	1
chr7	64113305	64120263	1
chr7	64951348	64956223	1
chr7	67786741	67786790	0
chr7	68201468	68201673	0
chr7	68527370	68527788	0
chr7	74077260	74077313	0
chr7	78431778	78431885	0
